sector,date,value,index
Real Estate,03/03/2020,,95.62
Real Estate,04/03/2020,,99.26
Real Estate,05/03/2020,,97.09
Real Estate,06/03/2020,,95.41
Real Estate,07/03/2020,,
Real Estate,08/03/2020,,
Real Estate,09/03/2020,,88.01
Real Estate,10/03/2020,,91.83
Real Estate,11/03/2020,,86.11
Real Estate,12/03/2020,,77.35
Real Estate,13/03/2020,,84.15
Real Estate,14/03/2020,,
Real Estate,15/03/2020,,
Real Estate,16/03/2020,,69.35
Real Estate,17/03/2020,,73.32
Real Estate,18/03/2020,,66.65
Real Estate,19/03/2020,,66.55
Real Estate,20/03/2020,,63.57
Real Estate,21/03/2020,,
Real Estate,22/03/2020,,
Real Estate,23/03/2020,,60.15
Real Estate,24/03/2020,,65.77
Real Estate,25/03/2020,,69.26
Real Estate,26/03/2020,,74.14
Real Estate,27/03/2020,,74.17
Real Estate,28/03/2020,,
Real Estate,29/03/2020,,
Real Estate,30/03/2020,,75.78
Real Estate,31/03/2020,,74.03
Real Estate,01/04/2020,,69.16
Real Estate,02/04/2020,,69.40
Real Estate,03/04/2020,,68.34
Real Estate,04/04/2020,,
Real Estate,05/04/2020,,
Real Estate,06/04/2020,,73.35
Real Estate,07/04/2020,,74.00
Real Estate,08/04/2020,,79.19
Real Estate,09/04/2020,,83.68
Real Estate,10/04/2020,,
Real Estate,11/04/2020,,
Real Estate,12/04/2020,,
Real Estate,13/04/2020,,79.90
Real Estate,14/04/2020,,82.40
Real Estate,15/04/2020,,79.05
Real Estate,16/04/2020,,78.20
Real Estate,17/04/2020,,80.51
Real Estate,18/04/2020,,
Real Estate,19/04/2020,,
Real Estate,20/04/2020,,77.59
Real Estate,21/04/2020,,76.17
Real Estate,22/04/2020,,77.41
Real Estate,23/04/2020,,76.59
Real Estate,24/04/2020,,76.91
Real Estate,25/04/2020,,
Real Estate,26/04/2020,,
Real Estate,27/04/2020,,79.62
Real Estate,28/04/2020,,80.37
Real Estate,29/04/2020,,81.61
Real Estate,30/04/2020,,80.54
Real Estate,01/05/2020,,77.66
Real Estate,02/05/2020,,
Real Estate,03/05/2020,,
Real Estate,04/05/2020,,77.38
Real Estate,05/05/2020,,77.77
Real Estate,06/05/2020,,76.38
Real Estate,07/05/2020,,77.48
Real Estate,08/05/2020,,79.33
Real Estate,09/05/2020,,
Real Estate,10/05/2020,,
Real Estate,11/05/2020,,78.27
Real Estate,12/05/2020,,74.57
Real Estate,13/05/2020,,72.82
Real Estate,14/05/2020,,73.07
Real Estate,15/05/2020,,72.71
Real Estate,16/05/2020,,
Real Estate,17/05/2020,,
Real Estate,18/05/2020,,77.06
Real Estate,19/05/2020,,76.02
Real Estate,20/05/2020,,76.81
Real Estate,21/05/2020,,76.77
Real Estate,22/05/2020,,77.84
Real Estate,23/05/2020,,
Real Estate,24/05/2020,,
Real Estate,25/05/2020,,
Real Estate,26/05/2020,,80.79
Real Estate,27/05/2020,,82.43
Real Estate,28/05/2020,,82.79
Real Estate,29/05/2020,,81.97
Real Estate,30/05/2020,,
Real Estate,31/05/2020,,
Real Estate,01/06/2020,,83.71
Real Estate,02/06/2020,,84.50
Real Estate,03/06/2020,,87.13
Real Estate,04/06/2020,,86.27
Real Estate,05/06/2020,,89.48
Real Estate,06/06/2020,,
Real Estate,07/06/2020,,
Real Estate,08/06/2020,,91.72
Real Estate,09/06/2020,,90.33
Real Estate,10/06/2020,,87.98
Real Estate,11/06/2020,,82.47
Real Estate,12/06/2020,,85.39
Real Estate,13/06/2020,,
Real Estate,14/06/2020,,
Real Estate,15/06/2020,,86.56
Real Estate,16/06/2020,,88.20
Real Estate,17/06/2020,,86.95
Real Estate,18/06/2020,,85.92
Real Estate,19/06/2020,,84.83
Real Estate,20/06/2020,,
Real Estate,21/06/2020,,
Real Estate,22/06/2020,,84.62
Real Estate,23/06/2020,,84.29
Real Estate,24/06/2020,,81.96
Real Estate,25/06/2020,,82.97
Real Estate,26/06/2020,,81.43
Real Estate,27/06/2020,,
Real Estate,28/06/2020,,
Real Estate,29/06/2020,,82.90
Real Estate,30/06/2020,,83.83
Real Estate,01/07/2020,,85.80
Real Estate,02/07/2020,,85.62
Real Estate,03/07/2020,,
Real Estate,04/07/2020,,
Real Estate,05/07/2020,,
Real Estate,06/07/2020,,85.55
Real Estate,07/07/2020,,83.83
Real Estate,08/07/2020,,83.69
Real Estate,09/07/2020,,83.15
Real Estate,10/07/2020,,83.43
Real Estate,11/07/2020,,
Real Estate,12/07/2020,,
Real Estate,13/07/2020,,82.39
Real Estate,14/07/2020,,83.15
Real Estate,15/07/2020,,84.01
Real Estate,16/07/2020,,82.97
Real Estate,17/07/2020,,84.01
Real Estate,18/07/2020,,
Real Estate,19/07/2020,,
Real Estate,20/07/2020,,83.04
Real Estate,21/07/2020,,83.18
Real Estate,22/07/2020,,84.51
Real Estate,23/07/2020,,84.08
Real Estate,24/07/2020,,83.47
Real Estate,25/07/2020,,
Real Estate,26/07/2020,,
Real Estate,27/07/2020,,84.33
Real Estate,28/07/2020,,85.94
Real Estate,29/07/2020,,87.59
Real Estate,30/07/2020,,87.09
Real Estate,31/07/2020,,86.91
Real Estate,01/08/2020,,
Real Estate,02/08/2020,,
Real Estate,03/08/2020,,85.73
Real Estate,04/08/2020,,86.95
Real Estate,05/08/2020,,86.55
Real Estate,06/08/2020,,86.73
Real Estate,07/08/2020,,87.99
Real Estate,08/08/2020,,
Real Estate,09/08/2020,,
Real Estate,10/08/2020,,88.02
Real Estate,11/08/2020,,86.80
Real Estate,12/08/2020,,87.70
Real Estate,13/08/2020,,86.59
Real Estate,14/08/2020,,86.66
Real Estate,15/08/2020,,
Real Estate,16/08/2020,,
Real Estate,17/08/2020,,87.41
Real Estate,18/08/2020,,86.91
Real Estate,19/08/2020,,85.33
Real Estate,20/08/2020,,86.16
Real Estate,21/08/2020,,86.27
Real Estate,22/08/2020,,
Real Estate,23/08/2020,,
Real Estate,24/08/2020,,86.91
Real Estate,25/08/2020,,87.09
Real Estate,26/08/2020,,86.34
Real Estate,27/08/2020,,87.63
Real Estate,28/08/2020,,88.13
Real Estate,29/08/2020,,
Real Estate,30/08/2020,,
Real Estate,31/08/2020,,87.31
Real Estate,01/09/2020,,87.31
Real Estate,02/09/2020,,88.96
Real Estate,03/09/2020,,87.88
Real Estate,04/09/2020,,87.49
Real Estate,05/09/2020,,
Real Estate,06/09/2020,,
Real Estate,07/09/2020,,
Real Estate,08/09/2020,,86.37
Real Estate,09/09/2020,,87.23
Real Estate,10/09/2020,,86.09
Real Estate,11/09/2020,,85.66
Real Estate,12/09/2020,,
Real Estate,13/09/2020,,
Real Estate,14/09/2020,,87.84
Real Estate,15/09/2020,,88.85
Real Estate,16/09/2020,,89.17
Real Estate,17/09/2020,,87.52
Real Estate,18/09/2020,,85.64
Real Estate,19/09/2020,,
Real Estate,20/09/2020,,
Real Estate,21/09/2020,,83.00
Real Estate,22/09/2020,,83.91
Real Estate,23/09/2020,,81.41
Real Estate,24/09/2020,,81.85
Real Estate,25/09/2020,,83.47
Real Estate,26/09/2020,,
Real Estate,27/09/2020,,
Real Estate,28/09/2020,,85.28
Real Estate,29/09/2020,,84.56
Real Estate,30/09/2020,,84.88
Real Estate,01/10/2020,,86.58
Real Estate,02/10/2020,,88.10
Real Estate,03/10/2020,,
Real Estate,04/10/2020,,
Real Estate,05/10/2020,,88.60
Real Estate,06/10/2020,,88.06
Real Estate,07/10/2020,,88.17
Real Estate,08/10/2020,,89.65
Real Estate,09/10/2020,,89.22
Real Estate,10/10/2020,,
Real Estate,11/10/2020,,
Real Estate,12/10/2020,,89.76
Real Estate,13/10/2020,,88.10
Real Estate,14/10/2020,,87.05
Real Estate,15/10/2020,,87.52
Real Estate,16/10/2020,,86.87
Real Estate,17/10/2020,,
Real Estate,18/10/2020,,
Real Estate,19/10/2020,,85.53
Real Estate,20/10/2020,,86.18
Real Estate,21/10/2020,,85.89
Real Estate,22/10/2020,,85.93
Real Estate,23/10/2020,,86.47
Real Estate,24/10/2020,,
Real Estate,25/10/2020,,
Real Estate,26/10/2020,,85.21
Real Estate,27/10/2020,,83.83
Real Estate,28/10/2020,,81.74
Real Estate,29/10/2020,,82.89
Real Estate,30/10/2020,,82.43
Real Estate,31/10/2020,,
Real Estate,01/11/2020,,
Real Estate,02/11/2020,,84.38
Real Estate,03/11/2020,,85.96
Real Estate,04/11/2020,,86.07
Real Estate,05/11/2020,,86.54
Real Estate,06/11/2020,,85.82
Real Estate,07/11/2020,,
Real Estate,08/11/2020,,
Real Estate,09/11/2020,,88.82
Real Estate,10/11/2020,,90.19
Real Estate,11/11/2020,,90.66
Real Estate,12/11/2020,,89.40
Real Estate,13/11/2020,,91.82
Real Estate,14/11/2020,,
Real Estate,15/11/2020,,
Real Estate,16/11/2020,,92.83
Real Estate,17/11/2020,,92.97
Real Estate,18/11/2020,,91.02
Real Estate,19/11/2020,,91.38
Real Estate,20/11/2020,,90.95
Real Estate,21/11/2020,,
Real Estate,22/11/2020,,
Real Estate,23/11/2020,,91.17
Real Estate,24/11/2020,,91.60
Real Estate,25/11/2020,,91.60
Real Estate,26/11/2020,,
Real Estate,27/11/2020,,91.27
Real Estate,28/11/2020,,
Real Estate,29/11/2020,,
Real Estate,30/11/2020,,90.26
Real Estate,01/12/2020,,91.49
Real Estate,02/12/2020,,90.77
Real Estate,03/12/2020,,91.60
Real Estate,04/12/2020,,92.97
Real Estate,05/12/2020,,
Real Estate,06/12/2020,,
Real Estate,07/12/2020,,92.14
Real Estate,08/12/2020,,91.82
Real Estate,09/12/2020,,91.20
Real Estate,10/12/2020,,90.80
Real Estate,11/12/2020,,90.84
Real Estate,12/12/2020,,
Real Estate,13/12/2020,,
Real Estate,14/12/2020,,90.30
Real Estate,15/12/2020,,92.25
Real Estate,16/12/2020,,92.39
Real Estate,17/12/2020,,93.30
Real Estate,18/12/2020,,91.46
Real Estate,19/12/2020,,
Real Estate,20/12/2020,,
Real Estate,21/12/2020,,90.66
Real Estate,22/12/2020,,91.35
Real Estate,23/12/2020,,90.84
Real Estate,24/12/2020,,91.64
Real Estate,25/12/2020,,
Real Estate,26/12/2020,,
Real Estate,27/12/2020,,
Real Estate,28/12/2020,,92.30
Real Estate,29/12/2020,,91.42
Real Estate,30/12/2020,,91.86
Real Estate,31/12/2020,,92.81
Real Estate,01/01/2021,,
Real Estate,02/01/2021,,
Real Estate,03/01/2021,,
Real Estate,04/01/2021,,89.63
Real Estate,05/01/2021,,89.74
Real Estate,06/01/2021,,90.11
Real Estate,07/01/2021,,89.96
Real Estate,08/01/2021,,90.77
Real Estate,09/01/2021,,
Real Estate,10/01/2021,,
Real Estate,11/01/2021,,89.52
Real Estate,12/01/2021,,89.78
Real Estate,13/01/2021,,90.91
Real Estate,14/01/2021,,91.50
Real Estate,15/01/2021,,92.45
Real Estate,16/01/2021,,
Real Estate,17/01/2021,,
Real Estate,18/01/2021,,
Real Estate,19/01/2021,,92.19
Real Estate,20/01/2021,,93.95
Real Estate,21/01/2021,,93.47
Real Estate,22/01/2021,,93.66
Real Estate,23/01/2021,,
Real Estate,24/01/2021,,
Real Estate,25/01/2021,,94.42
Real Estate,26/01/2021,,95.05
Real Estate,27/01/2021,,93.47
Real Estate,28/01/2021,,93.95
Real Estate,29/01/2021,,92.67
Real Estate,30/01/2021,,
Real Estate,31/01/2021,,
Real Estate,01/02/2021,,94.79
Real Estate,02/02/2021,,95.45
Real Estate,03/02/2021,,95.26
Real Estate,04/02/2021,,95.89
Real Estate,05/02/2021,,96.29
Real Estate,06/02/2021,,
Real Estate,07/02/2021,,
Real Estate,08/02/2021,,96.84
Real Estate,09/02/2021,,97.13
Real Estate,10/02/2021,,97.64
Real Estate,11/02/2021,,97.90
Real Estate,12/02/2021,,97.97
Real Estate,13/02/2021,,
Real Estate,14/02/2021,,
Real Estate,15/02/2021,,
Real Estate,16/02/2021,,97.31
Real Estate,17/02/2021,,97.09
Real Estate,18/02/2021,,96.73
Real Estate,19/02/2021,,97.35
Real Estate,20/02/2021,,
Real Estate,21/02/2021,,
Real Estate,22/02/2021,,98.19
Real Estate,23/02/2021,,98.78
Real Estate,24/02/2021,,99.62
Real Estate,25/02/2021,,97.61
Real Estate,26/02/2021,,96.25
Real Estate,27/02/2021,,
Real Estate,28/02/2021,,
Real Estate,01/03/2021,,96.65
Real Estate,02/03/2021,,95.81
Real Estate,03/03/2021,,95.26
Real Estate,04/03/2021,,94.17
Real Estate,05/03/2021,,95.30
Real Estate,06/03/2021,,
Real Estate,07/03/2021,,
Real Estate,08/03/2021,,96.11
Real Estate,09/03/2021,,96.73
Real Estate,10/03/2021,,97.79
Real Estate,11/03/2021,,98.81
Real Estate,12/03/2021,,100.53
Real Estate,13/03/2021,,
Real Estate,14/03/2021,,
Real Estate,15/03/2021,,101.96
Real Estate,16/03/2021,,101.52
Real Estate,17/03/2021,,101.63
Real Estate,18/03/2021,,100.57
Real Estate,19/03/2021,,99.25
Real Estate,20/03/2021,,
Real Estate,21/03/2021,,
Real Estate,22/03/2021,,99.76
Real Estate,23/03/2021,,99.54
Real Estate,24/03/2021,,99.14
Real Estate,25/03/2021,,100.17
Real Estate,26/03/2021,,102.20
Real Estate,27/03/2021,,
Real Estate,28/03/2021,,
Real Estate,29/03/2021,,101.75
Real Estate,30/03/2021,,101.75
Real Estate,31/03/2021,,101.24
Real Estate,01/04/2021,,102.97
Real Estate,02/04/2021,,
Real Estate,03/04/2021,,
Real Estate,04/04/2021,,
Real Estate,05/04/2021,,103.26
Real Estate,06/04/2021,,103.56
Real Estate,07/04/2021,,103.70
Real Estate,08/04/2021,,103.41
Real Estate,09/04/2021,,103.23
Real Estate,10/04/2021,,
Real Estate,11/04/2021,,
Real Estate,12/04/2021,,103.85
Real Estate,13/04/2021,,104.40
Real Estate,14/04/2021,,103.74
Real Estate,15/04/2021,,105.51
Real Estate,16/04/2021,,105.88
Real Estate,17/04/2021,,
Real Estate,18/04/2021,,
Real Estate,19/04/2021,,106.03
Real Estate,20/04/2021,,106.95
Real Estate,21/04/2021,,107.68
Real Estate,22/04/2021,,107.17
Real Estate,23/04/2021,,107.57
Real Estate,24/04/2021,,
Real Estate,25/04/2021,,
Real Estate,26/04/2021,,107.98
Real Estate,27/04/2021,,108.09
Real Estate,28/04/2021,,107.87
Real Estate,29/04/2021,,108.60
Real Estate,30/04/2021,,109.23
Real Estate,01/05/2021,,
Real Estate,02/05/2021,,
Real Estate,03/05/2021,,108.79
Real Estate,04/05/2021,,108.16
Real Estate,05/05/2021,,106.32
Real Estate,06/05/2021,,107.09
Real Estate,07/05/2021,,108.46
Real Estate,08/05/2021,,
Real Estate,09/05/2021,,
Real Estate,10/05/2021,,108.46
Real Estate,11/05/2021,,107.09
Real Estate,12/05/2021,,104.33
Real Estate,13/05/2021,,105.80
Real Estate,14/05/2021,,107.02
Real Estate,15/05/2021,,
Real Estate,16/05/2021,,
Real Estate,17/05/2021,,107.09
Real Estate,18/05/2021,,107.17
Real Estate,19/05/2021,,106.72
Real Estate,20/05/2021,,107.94
Real Estate,21/05/2021,,107.87
Real Estate,22/05/2021,,
Real Estate,23/05/2021,,
Real Estate,24/05/2021,,109.12
Real Estate,25/05/2021,,109.16
Real Estate,26/05/2021,,109.60
Real Estate,27/05/2021,,109.27
Real Estate,28/05/2021,,110.08
Real Estate,29/05/2021,,
Real Estate,30/05/2021,,
Real Estate,31/05/2021,,
Real Estate,01/06/2021,,111.92
Real Estate,02/06/2021,,113.32
Real Estate,03/06/2021,,112.99
Real Estate,04/06/2021,,112.91
Real Estate,05/06/2021,,
Real Estate,06/06/2021,,
Real Estate,07/06/2021,,114.27
Real Estate,08/06/2021,,115.08
Real Estate,09/06/2021,,115.38
Real Estate,10/06/2021,,116.15
Real Estate,11/06/2021,,115.71
Real Estate,12/06/2021,,
Real Estate,13/06/2021,,
Real Estate,14/06/2021,,116.15
Real Estate,15/06/2021,,114.90
Real Estate,16/06/2021,,114.02
Real Estate,17/06/2021,,113.94
Real Estate,18/06/2021,,112.10
Real Estate,19/06/2021,,
Real Estate,20/06/2021,,
Real Estate,21/06/2021,,114.44
Real Estate,22/06/2021,,113.84
Real Estate,23/06/2021,,113.58
Real Estate,24/06/2021,,113.32
Real Estate,25/06/2021,,114.10
Real Estate,26/06/2021,,
Real Estate,27/06/2021,,
Real Estate,28/06/2021,,113.62
Real Estate,29/06/2021,,113.43
Real Estate,30/06/2021,,112.80
Real Estate,01/07/2021,,113.21
Real Estate,02/07/2021,,113.69
Real Estate,03/07/2021,,
Real Estate,04/07/2021,,
Real Estate,05/07/2021,,
Real Estate,06/07/2021,,114.36
Real Estate,07/07/2021,,114.73
Real Estate,08/07/2021,,114.40
Real Estate,09/07/2021,,116.36
Real Estate,10/07/2021,,
Real Estate,11/07/2021,,
Real Estate,12/07/2021,,117.36
Real Estate,13/07/2021,,115.62
Real Estate,14/07/2021,,116.44
Real Estate,15/07/2021,,116.70
Real Estate,16/07/2021,,116.70
Real Estate,17/07/2021,,
Real Estate,18/07/2021,,
Real Estate,19/07/2021,,114.47
Real Estate,20/07/2021,,117.18
Real Estate,21/07/2021,,117.25
Real Estate,22/07/2021,,116.25
Real Estate,23/07/2021,,117.18
Real Estate,24/07/2021,,
Real Estate,25/07/2021,,
Real Estate,26/07/2021,,117.25
Real Estate,27/07/2021,,117.99
Real Estate,28/07/2021,,117.55
Real Estate,29/07/2021,,117.62
Real Estate,30/07/2021,,117.81
Real Estate,31/07/2021,,
Real Estate,01/08/2021,,
Real Estate,02/08/2021,,117.44
Real Estate,03/08/2021,,117.66
Real Estate,04/08/2021,,117.18
Real Estate,05/08/2021,,118.55
Real Estate,06/08/2021,,118.48
Real Estate,07/08/2021,,
Real Estate,08/08/2021,,
Real Estate,09/08/2021,,117.81
Real Estate,10/08/2021,,116.55
Real Estate,11/08/2021,,117.40
Real Estate,12/08/2021,,117.59
Real Estate,13/08/2021,,118.25
Real Estate,14/08/2021,,
Real Estate,15/08/2021,,
Real Estate,16/08/2021,,118.03
Real Estate,17/08/2021,,117.92
Real Estate,18/08/2021,,116.70
Real Estate,19/08/2021,,117.22
Real Estate,20/08/2021,,117.99
Real Estate,21/08/2021,,
Real Estate,22/08/2021,,
Real Estate,23/08/2021,,117.70
Real Estate,24/08/2021,,117.22
Real Estate,25/08/2021,,117.18
Real Estate,26/08/2021,,117.22
Real Estate,27/08/2021,,118.44
Real Estate,28/08/2021,,
Real Estate,29/08/2021,,
Real Estate,30/08/2021,,119.51
Real Estate,31/08/2021,,120.22
Real Estate,01/09/2021,,122.04
Real Estate,02/09/2021,,122.67
Real Estate,03/09/2021,,122.70
Real Estate,04/09/2021,,
Real Estate,05/09/2021,,
Real Estate,06/09/2021,,
Real Estate,07/09/2021,,121.29
Real Estate,08/09/2021,,121.92
Real Estate,09/09/2021,,119.44
Real Estate,10/09/2021,,117.70
Real Estate,11/09/2021,,
Real Estate,12/09/2021,,
Real Estate,13/09/2021,,118.66
Real Estate,14/09/2021,,118.22
Real Estate,15/09/2021,,118.70
Real Estate,16/09/2021,,118.81
Real Estate,17/09/2021,,117.71
Real Estate,18/09/2021,,
Real Estate,19/09/2021,,
Real Estate,20/09/2021,,117.07
Real Estate,21/09/2021,,117.11
Real Estate,22/09/2021,,118.27
Real Estate,23/09/2021,,118.04
Real Estate,24/09/2021,,116.74
Real Estate,25/09/2021,,
Real Estate,26/09/2021,,
Real Estate,27/09/2021,,115.24
Real Estate,28/09/2021,,114.61
Real Estate,29/09/2021,,115.47
Real Estate,30/09/2021,,113.45
Real Estate,01/10/2021,,115.09
Real Estate,02/10/2021,,
Real Estate,03/10/2021,,
Real Estate,04/10/2021,,115.21
Real Estate,05/10/2021,,114.31
Real Estate,06/10/2021,,115.39
Real Estate,07/10/2021,,115.73
Real Estate,08/10/2021,,114.72
Real Estate,09/10/2021,,
Real Estate,10/10/2021,,
Real Estate,11/10/2021,,114.98
Real Estate,12/10/2021,,116.47
Real Estate,13/10/2021,,117.29
Real Estate,14/10/2021,,118.68
Real Estate,15/10/2021,,118.75
Real Estate,16/10/2021,,
Real Estate,17/10/2021,,
Real Estate,18/10/2021,,118.94
Real Estate,19/10/2021,,118.94
Real Estate,20/10/2021,,120.73
Real Estate,21/10/2021,,120.95
Real Estate,22/10/2021,,121.47
Real Estate,23/10/2021,,
Real Estate,24/10/2021,,
Real Estate,25/10/2021,,121.74
Real Estate,26/10/2021,,122.18
Real Estate,27/10/2021,,121.21
Real Estate,28/10/2021,,122.82
Real Estate,29/10/2021,,121.47
Real Estate,30/10/2021,,
Real Estate,31/10/2021,,
Real Estate,01/11/2021,,122.03
Real Estate,02/11/2021,,122.56
Real Estate,03/11/2021,,123.04
Real Estate,04/11/2021,,121.81
Real Estate,05/11/2021,,122.56
Real Estate,06/11/2021,,
Real Estate,07/11/2021,,
Real Estate,08/11/2021,,122.37
Real Estate,09/11/2021,,122.63
Real Estate,10/11/2021,,121.96
Real Estate,11/11/2021,,122.22
Real Estate,12/11/2021,,122.18
Real Estate,13/11/2021,,
Real Estate,14/11/2021,,
Real Estate,15/11/2021,,122.93
Real Estate,16/11/2021,,122.18
Real Estate,17/11/2021,,122.59
Real Estate,18/11/2021,,122.45
Real Estate,19/11/2021,,121.81
Real Estate,20/11/2021,,
Real Estate,21/11/2021,,
Real Estate,22/11/2021,,121.25
Real Estate,23/11/2021,,122.15
Real Estate,24/11/2021,,123.64
Real Estate,25/11/2021,,
Real Estate,26/11/2021,,120.17
Real Estate,27/11/2021,,
Real Estate,28/11/2021,,
Real Estate,29/11/2021,,121.29
Real Estate,30/11/2021,,118.86
Real Estate,01/12/2021,,116.85
Real Estate,02/12/2021,,120.32
Real Estate,03/12/2021,,119.87
Real Estate,04/12/2021,,
Real Estate,05/12/2021,,
Real Estate,06/12/2021,,122.03
Real Estate,07/12/2021,,123.86
Real Estate,08/12/2021,,124.76
Real Estate,09/12/2021,,123.04
Real Estate,10/12/2021,,123.34
Real Estate,11/12/2021,,
Real Estate,12/12/2021,,
Real Estate,13/12/2021,,124.42
Real Estate,14/12/2021,,122.89
Real Estate,15/12/2021,,124.65
Real Estate,16/12/2021,,124.65
Real Estate,17/12/2021,,124.58
Real Estate,18/12/2021,,
Real Estate,19/12/2021,,
Real Estate,20/12/2021,,123.46
Real Estate,21/12/2021,,124.88
Real Estate,22/12/2021,,126.20
Real Estate,23/12/2021,,126.01
Real Estate,24/12/2021,,
Real Estate,25/12/2021,,
Real Estate,26/12/2021,,
Real Estate,27/12/2021,,128.11
Real Estate,28/12/2021,,128.64
Real Estate,29/12/2021,,129.50
Real Estate,30/12/2021,,130.07
Real Estate,31/12/2021,,
Communication Services,22/01/2020,,
Communication Services,23/01/2020,,100.00
Communication Services,24/01/2020,,99.76
Communication Services,25/01/2020,,98.75
Communication Services,26/01/2020,,
Communication Services,27/01/2020,,
Communication Services,28/01/2020,,97.19
Communication Services,29/01/2020,,98.17
Communication Services,30/01/2020,,97.74
Communication Services,31/01/2020,,96.97
Communication Services,01/02/2020,,95.59
Communication Services,02/02/2020,,
Communication Services,03/02/2020,,
Communication Services,04/02/2020,,96.79
Communication Services,05/02/2020,,97.56
Communication Services,06/02/2020,,97.69
Communication Services,07/02/2020,,98.83
Communication Services,08/02/2020,,98.65
Communication Services,09/02/2020,,
Communication Services,10/02/2020,,
Communication Services,11/02/2020,,99.42
Communication Services,12/02/2020,,99.71
Communication Services,13/02/2020,,100.61
Communication Services,14/02/2020,,100.77
Communication Services,15/02/2020,,100.72
Communication Services,16/02/2020,,
Communication Services,17/02/2020,,
Communication Services,18/02/2020,,
Communication Services,19/02/2020,,101.30
Communication Services,20/02/2020,,101.67
Communication Services,21/02/2020,,101.14
Communication Services,22/02/2020,,99.71
Communication Services,23/02/2020,,
Communication Services,24/02/2020,,
Communication Services,25/02/2020,,96.52
Communication Services,26/02/2020,,94.16
Communication Services,27/02/2020,,93.68
Communication Services,28/02/2020,,89.96
Communication Services,29/02/2020,,90.15
Communication Services,01/03/2020,,
Communication Services,02/03/2020,,
Communication Services,03/03/2020,,92.80
Communication Services,04/03/2020,,89.88
Communication Services,05/03/2020,,92.96
Communication Services,06/03/2020,,89.62
Communication Services,07/03/2020,,88.29
Communication Services,08/03/2020,,
Communication Services,09/03/2020,,
Communication Services,10/03/2020,,82.24
Communication Services,11/03/2020,,85.95
Communication Services,12/03/2020,,81.97
Communication Services,13/03/2020,,74.35
Communication Services,14/03/2020,,80.75
Communication Services,15/03/2020,,
Communication Services,16/03/2020,,
Communication Services,17/03/2020,,71.83
Communication Services,18/03/2020,,74.75
Communication Services,19/03/2020,,71.56
Communication Services,20/03/2020,,73.53
Communication Services,21/03/2020,,70.30
Communication Services,22/03/2020,,
Communication Services,23/03/2020,,
Communication Services,24/03/2020,,69.90
Communication Services,25/03/2020,,74.75
Communication Services,26/03/2020,,74.16
Communication Services,27/03/2020,,78.32
Communication Services,28/03/2020,,75.47
Communication Services,29/03/2020,,
Communication Services,30/03/2020,,
Communication Services,31/03/2020,,77.55
Communication Services,01/04/2020,,77.33
Communication Services,02/04/2020,,73.95
Communication Services,03/04/2020,,75.15
Communication Services,04/04/2020,,73.31
Communication Services,05/04/2020,,
Communication Services,06/04/2020,,
Communication Services,07/04/2020,,78.29
Communication Services,08/04/2020,,78.96
Communication Services,09/04/2020,,80.72
Communication Services,10/04/2020,,81.52
Communication Services,11/04/2020,,
Communication Services,12/04/2020,,
Communication Services,13/04/2020,,
Communication Services,14/04/2020,,81.52
Communication Services,15/04/2020,,83.99
Communication Services,16/04/2020,,83.09
Communication Services,17/04/2020,,83.46
Communication Services,18/04/2020,,84.74
Communication Services,19/04/2020,,
Communication Services,20/04/2020,,
Communication Services,21/04/2020,,84.10
Communication Services,22/04/2020,,81.60
Communication Services,23/04/2020,,83.51
Communication Services,24/04/2020,,84.23
Communication Services,25/04/2020,,85.22
Communication Services,26/04/2020,,
Communication Services,27/04/2020,,
Communication Services,28/04/2020,,86.07
Communication Services,29/04/2020,,84.74
Communication Services,30/04/2020,,88.63
Communication Services,01/05/2020,,88.25
Communication Services,02/05/2020,,86.92
Communication Services,03/05/2020,,
Communication Services,04/05/2020,,
Communication Services,05/05/2020,,87.40
Communication Services,06/05/2020,,87.86
Communication Services,07/05/2020,,87.64
Communication Services,08/05/2020,,89.11
Communication Services,09/05/2020,,90.49
Communication Services,10/05/2020,,
Communication Services,11/05/2020,,
Communication Services,12/05/2020,,90.63
Communication Services,13/05/2020,,88.79
Communication Services,14/05/2020,,87.06
Communication Services,15/05/2020,,87.78
Communication Services,16/05/2020,,88.97
Communication Services,17/05/2020,,
Communication Services,18/05/2020,,
Communication Services,19/05/2020,,91.21
Communication Services,20/05/2020,,91.05
Communication Services,21/05/2020,,93.10
Communication Services,22/05/2020,,92.68
Communication Services,23/05/2020,,93.08
Communication Services,24/05/2020,,
Communication Services,25/05/2020,,
Communication Services,26/05/2020,,
Communication Services,27/05/2020,,93.72
Communication Services,28/05/2020,,94.52
Communication Services,29/05/2020,,93.58
Communication Services,30/05/2020,,94.22
Communication Services,31/05/2020,,
Communication Services,01/06/2020,,
Communication Services,02/06/2020,,95.53
Communication Services,03/06/2020,,95.98
Communication Services,04/06/2020,,96.51
Communication Services,05/06/2020,,95.90
Communication Services,06/06/2020,,97.58
Communication Services,07/06/2020,,
Communication Services,08/06/2020,,
Communication Services,09/06/2020,,99.12
Communication Services,10/06/2020,,98.59
Communication Services,11/06/2020,,98.06
Communication Services,12/06/2020,,93.08
Communication Services,13/06/2020,,94.09
Communication Services,14/06/2020,,
Communication Services,15/06/2020,,
Communication Services,16/06/2020,,95.39
Communication Services,17/06/2020,,96.35
Communication Services,18/06/2020,,96.46
Communication Services,19/06/2020,,96.89
