sector,date,value,index
cons_stap,26/04/2021,267.87,59.85520524
cons_stap,27/04/2021,267.19,59.70326012
cons_stap,28/04/2021,267.2,59.7054946
cons_stap,29/04/2021,269.67,60.25741291
cons_stap,30/04/2021,269.1,60.13004715
cons_stap,01/05/2021,,0
cons_stap,02/05/2021,,0
cons_stap,03/05/2021,,0
cons_stap,04/05/2021,271.17,60.59258597
cons_stap,05/05/2021,269.59,60.23953701
cons_stap,06/05/2021,270.11,60.35573034
cons_stap,07/05/2021,273.36,61.08193864
cons_stap,08/05/2021,274.68,61.37689093
cons_stap,09/05/2021,,0
cons_stap,10/05/2021,,0
cons_stap,11/05/2021,276.43,61.76792617
cons_stap,12/05/2021,273.33,61.07523518
cons_stap,13/05/2021,271.29,60.61939982
cons_stap,14/05/2021,273.63,61.14226979
cons_stap,15/05/2021,275.68,61.60033964
cons_stap,16/05/2021,,0
cons_stap,17/05/2021,,0
cons_stap,18/05/2021,276.01,61.67407772
cons_stap,19/05/2021,276.18,61.712064
cons_stap,20/05/2021,275.05,61.45956696
cons_stap,21/05/2021,277.44,61.99360937
cons_stap,22/05/2021,277.62,62.03383013
cons_stap,23/05/2021,,0
cons_stap,24/05/2021,,0
cons_stap,25/05/2021,278.47,62.22376154
cons_stap,26/05/2021,278.91,62.32207897
cons_stap,27/05/2021,278.7,62.27515474
cons_stap,28/05/2021,276.73,61.83496078
cons_stap,29/05/2021,276.98,61.89082296
cons_stap,30/05/2021,,0
cons_stap,31/05/2021,276.67,61.82155386
cons_stap,01/06/2021,276.54,61.79250553
cons_stap,02/06/2021,277.55,62.01818872
cons_stap,03/06/2021,278.08,62.13661654
cons_stap,04/06/2021,279.62,62.48072755
cons_stap,05/06/2021,,0
cons_stap,06/06/2021,,0
cons_stap,07/06/2021,279.92,62.54776216
cons_stap,08/06/2021,278.92,62.32431345
cons_stap,09/06/2021,278.36,62.19918218
cons_stap,10/06/2021,279.24,62.39581704
cons_stap,11/06/2021,279.04,62.3511273
cons_stap,12/06/2021,,0
cons_stap,13/06/2021,,0
cons_stap,14/06/2021,278.98,62.33772038
cons_stap,15/06/2021,279.45,62.44274127
cons_stap,16/06/2021,277.79,62.07181641
cons_stap,17/06/2021,276.87,61.8662436
cons_stap,18/06/2021,272.29,60.84284852
cons_stap,19/06/2021,,0
cons_stap,20/06/2021,,0
cons_stap,21/06/2021,274.49,61.33443568
cons_stap,22/06/2021,275.35,61.52660157
cons_stap,23/06/2021,274.1,61.24729068
cons_stap,24/06/2021,274.73,61.38806337
cons_stap,25/06/2021,276.28,61.73440887
cons_stap,26/06/2021,,0
cons_stap,27/06/2021,,0
cons_stap,28/06/2021,276.45,61.77239515
cons_stap,29/06/2021,275.4,61.537774
cons_stap,30/06/2021,275.35,61.52660157
cons_stap,01/07/2021,,0
cons_stap,02/07/2021,275.17,61.4863808
cons_stap,03/07/2021,275.75,61.61598105
cons_stap,04/07/2021,,0
cons_stap,05/07/2021,,0
cons_stap,06/07/2021,276.04,61.68078118
cons_stap,07/07/2021,274.91,61.42828414
cons_stap,08/07/2021,276.41,61.7634572
cons_stap,09/07/2021,274.94,61.4349876
cons_stap,10/07/2021,276.01,61.67407772
cons_stap,11/07/2021,,0
cons_stap,12/07/2021,,0
cons_stap,13/07/2021,276.63,61.81261591
cons_stap,14/07/2021,276.78,61.84613322
cons_stap,15/07/2021,277.92,62.10086475
cons_stap,16/07/2021,277.84,62.08298885
cons_stap,17/07/2021,278.48,62.22599602
cons_stap,18/07/2021,,0
cons_stap,19/07/2021,,0
cons_stap,20/07/2021,276.34,61.74781579
cons_stap,21/07/2021,276.07,61.68748464
cons_stap,22/07/2021,276.65,61.81708489
cons_stap,23/07/2021,275.48,61.5556499
cons_stap,24/07/2021,278.16,62.15449244
cons_stap,25/07/2021,,0
cons_stap,26/07/2021,,0
cons_stap,27/07/2021,278.21,62.16566487
cons_stap,28/07/2021,278.69,62.27292025
cons_stap,29/07/2021,276.89,61.87071258
cons_stap,30/07/2021,278.75,62.28632717
cons_stap,31/07/2021,278.49,62.22823051
cons_stap,01/08/2021,,0
cons_stap,02/08/2021,279.11,62.36676871
cons_stap,03/08/2021,279.67,62.49189998
cons_stap,04/08/2021,277.29,61.96009206
cons_stap,05/08/2021,278.15,62.15225795
cons_stap,06/08/2021,277.18,61.9355127
cons_stap,07/08/2021,,0
cons_stap,08/08/2021,,0
cons_stap,09/08/2021,277.72,62.05617501
cons_stap,10/08/2021,278.79,62.29526512
cons_stap,11/08/2021,279.83,62.52765178
cons_stap,12/08/2021,279.46,62.44497576
cons_stap,13/08/2021,281.84,62.97678368
cons_stap,14/08/2021,,0
cons_stap,15/08/2021,,0
cons_stap,16/08/2021,282.6,63.1466047
cons_stap,17/08/2021,282.46,63.11532188
cons_stap,18/08/2021,279.99,62.56340357
cons_stap,19/08/2021,280.05,62.57681049
cons_stap,20/08/2021,280.61,62.70194177
cons_stap,21/08/2021,,0
cons_stap,22/08/2021,,0
cons_stap,23/08/2021,281.27,62.84941792
cons_stap,24/08/2021,279.91,62.54552767
cons_stap,25/08/2021,278.95,62.33101692
cons_stap,26/08/2021,277.91,62.09863026
cons_stap,27/08/2021,279.02,62.34665832
cons_stap,28/08/2021,,0
cons_stap,29/08/2021,,0
cons_stap,30/08/2021,280.37,62.64831408
cons_stap,31/08/2021,280.45,62.66618998
cons_stap,01/09/2021,282.02,63.01700445
cons_stap,02/09/2021,282.53,63.13096329
cons_stap,03/09/2021,282.47,63.11755636
cons_stap,04/09/2021,,0
cons_stap,05/09/2021,,0
cons_stap,06/09/2021,282.8,63.19129444
cons_stap,07/09/2021,280.47,62.67065895
cons_stap,08/09/2021,281.11,62.81366612
cons_stap,09/09/2021,280.02,62.57010703
cons_stap,10/09/2021,279.78,62.51647934
cons_stap,11/09/2021,,0
cons_stap,12/09/2021,,0
cons_stap,13/09/2021,280.04,62.57457601
cons_stap,14/09/2021,278.86,62.31090653
cons_stap,15/09/2021,278.68,62.27068576
cons_stap,16/09/2021,277.67,62.04500257
cons_stap,17/09/2021,276.26,61.72993989
cons_stap,18/09/2021,,0
cons_stap,19/09/2021,,0
cons_stap,20/09/2021,274.09,61.2450562
cons_stap,21/09/2021,274.8,61.40370478
cons_stap,22/09/2021,275.39,61.53553952
cons_stap,23/09/2021,276.17,61.70982951
cons_stap,24/09/2021,275.52,61.56458785
cons_stap,25/09/2021,,0
cons_stap,26/09/2021,,0
cons_stap,27/09/2021,273.99,61.22271133
cons_stap,28/09/2021,270.28,60.39371662
cons_stap,29/09/2021,271.79,60.73112417
cons_stap,30/09/2021,268.87,60.07865394
cons_stap,01/10/2021,268.4,59.97363305
cons_stap,02/10/2021,,0
cons_stap,03/10/2021,,0
cons_stap,04/10/2021,268.42,59.97810203
cons_stap,05/10/2021,269,60.10770228
cons_stap,06/10/2021,269.8,60.28646124
cons_stap,07/10/2021,271.33,60.62833777
cons_stap,08/10/2021,270.89,60.53002033
cons_stap,09/10/2021,,0
cons_stap,10/10/2021,,0
cons_stap,11/10/2021,270.41,60.42276495
cons_stap,12/10/2021,270.01,60.33338547
cons_stap,13/10/2021,271.36,60.63504123
cons_stap,14/10/2021,274.22,61.27410453
cons_stap,15/10/2021,274.31,61.29421491
cons_stap,16/10/2021,,0
cons_stap,17/10/2021,,0
cons_stap,18/10/2021,272.82,60.96127634
cons_stap,19/10/2021,272.63,60.91882108
cons_stap,20/10/2021,274.88,61.42158068
cons_stap,21/10/2021,274.78,61.39923581
cons_stap,22/10/2021,276.6,61.80591245
cons_stap,23/10/2021,,0
cons_stap,24/10/2021,,0
cons_stap,25/10/2021,276.07,61.68748464
cons_stap,26/10/2021,277.28,61.95785757
cons_stap,27/10/2021,276.32,61.74334681
cons_stap,28/10/2021,278.61,62.25504435
cons_stap,29/10/2021,277.7,62.05170603
cons_stap,30/10/2021,,0
cons_stap,31/10/2021,,0
cons_stap,01/11/2021,278.94,62.32878243
cons_stap,02/11/2021,280.07,62.58127947
cons_stap,03/11/2021,282.25,63.06839765
cons_stap,04/11/2021,282.47,63.11755636
cons_stap,05/11/2021,283.56,63.36111546
cons_stap,06/11/2021,,0
cons_stap,07/11/2021,,0
cons_stap,08/11/2021,281.61,62.92539048
cons_stap,09/11/2021,282.82,63.19576341
cons_stap,10/11/2021,283.08,63.25386008
cons_stap,11/11/2021,282.46,63.11532188
cons_stap,12/11/2021,283.02,63.24045315
cons_stap,13/11/2021,,0
cons_stap,14/11/2021,,0
cons_stap,15/11/2021,284.07,63.4750743
cons_stap,16/11/2021,282.15,63.04605278
cons_stap,17/11/2021,281.52,62.90528009
cons_stap,18/11/2021,280.9,62.76674189
cons_stap,19/11/2021,280.32,62.63714164
cons_stap,20/11/2021,,0
cons_stap,21/11/2021,,0
cons_stap,22/11/2021,280.85,62.75556946
cons_stap,23/11/2021,281.34,62.86505933
cons_stap,24/11/2021,279.96,62.55670011
cons_stap,25/11/2021,280.69,62.71981767
cons_stap,26/11/2021,277.32,61.96679552
cons_stap,27/11/2021,,0
cons_stap,28/11/2021,,0
cons_stap,29/11/2021,277.4,61.98467142
cons_stap,30/11/2021,270.92,60.5367238
cons_stap,01/12/2021,271.11,60.57917905
cons_stap,02/12/2021,272.23,60.8294416
cons_stap,03/12/2021,274.41,61.31655978
cons_stap,04/12/2021,,0
cons_stap,05/12/2021,,0
cons_stap,06/12/2021,278.71,62.27738923
cons_stap,07/12/2021,280.41,62.65725203
cons_stap,08/12/2021,280.03,62.57234152
cons_stap,09/12/2021,280.27,62.62596921
cons_stap,10/12/2021,283.89,63.43485353
cons_stap,11/12/2021,,0
cons_stap,12/12/2021,,0
cons_stap,13/12/2021,285.35,63.76108864
cons_stap,14/12/2021,284.77,63.63148839
cons_stap,15/12/2021,286.42,64.00017876
cons_stap,16/12/2021,289.09,64.59678681
cons_stap,17/12/2021,286.32,63.97783389
cons_stap,18/12/2021,,0
cons_stap,19/12/2021,,0
cons_stap,20/12/2021,285.75,63.85046813
cons_stap,21/12/2021,285.92,63.88845441
cons_stap,22/12/2021,287.55,64.2526758
cons_stap,23/12/2021,288.25,64.40908989
cons_stap,24/12/2021,288.28,64.41579335
cons_stap,25/12/2021,,0
cons_stap,26/12/2021,,0
cons_stap,27/12/2021,289.9,64.77778026
cons_stap,28/12/2021,291.67,65.17328447
cons_stap,29/12/2021,293.05,65.48164369
cons_stap,30/12/2021,291.99,65.24478806
cons_stap,31/12/2021,293.25,65.52633343
energy,22/01/2020,191.21,42.72562733
energy,23/01/2020,190.23,42.5066476
energy,24/01/2020,188.98,42.22733671
energy,25/01/2020,,0
energy,26/01/2020,,0
energy,27/01/2020,184.46,41.21734856
energy,28/01/2020,184.91,41.31790048
energy,29/01/2020,183.54,41.01177575
energy,30/01/2020,183.02,40.89558242
energy,31/01/2020,178.75,39.94145644
energy,01/02/2020,,0
energy,02/02/2020,,0
energy,03/02/2020,176.25,39.38283467
energy,04/02/2020,177.66,39.69789735
energy,05/02/2020,182.32,40.73916832
energy,06/02/2020,180.81,40.40176078
energy,07/02/2020,179.44,40.09563605
energy,08/02/2020,,0
energy,09/02/2020,,0
energy,10/02/2020,177.88,39.74705606
energy,11/02/2020,179.63,40.1380913
energy,12/02/2020,181.73,40.60733359
energy,13/02/2020,180.1,40.24311219
energy,14/02/2020,178.96,39.98838067
energy,15/02/2020,,0
energy,16/02/2020,,0
energy,17/02/2020,179.2,40.04200836
energy,18/02/2020,177.78,39.72471119
energy,19/02/2020,179.56,40.12244989
energy,20/02/2020,179.27,40.05764977
energy,21/02/2020,177.2,39.59511094
energy,22/02/2020,,0
energy,23/02/2020,,0
energy,24/02/2020,169.84,37.95052846
energy,25/02/2020,164.4,36.73496749
energy,26/02/2020,161.04,35.98417983
energy,27/02/2020,154.31,34.48037003
energy,28/02/2020,152.68,34.11614864
energy,29/02/2020,,0
energy,01/03/2020,,0
energy,02/03/2020,156.58,34.9875986
energy,03/03/2020,154.35,34.48930798
energy,04/03/2020,156.66,35.00547449
energy,05/03/2020,152.71,34.1228521
energy,06/03/2020,145.33,32.47380064
energy,07/03/2020,,0
energy,08/03/2020,,0
energy,09/03/2020,117.53,26.26192657
energy,10/03/2020,120.89,27.01271423
energy,11/03/2020,115.76,25.86642236
energy,12/03/2020,99.09,22.14153241
energy,13/03/2020,105.51,23.57607311
energy,14/03/2020,,0
energy,15/03/2020,,0
energy,16/03/2020,93.34,20.85670234
energy,17/03/2020,92.88,20.75391594
energy,18/03/2020,80.5,17.98762094
energy,19/03/2020,84.75,18.93727795
energy,20/03/2020,87.32,19.51154113
energy,21/03/2020,,0
energy,22/03/2020,,0
energy,23/03/2020,83.76,18.71606373
energy,24/03/2020,97.96,21.88903537
energy,25/03/2020,103.63,23.15598954
energy,26/03/2020,108.03,24.13916385
energy,27/03/2020,100.98,22.56385047
energy,28/03/2020,,0
energy,29/03/2020,,0
energy,30/03/2020,103.23,23.06661006
energy,31/03/2020,107.42,24.00286014
energy,01/04/2020,103.98,23.23419659
energy,02/04/2020,111.13,24.83185485
energy,03/04/2020,,0
energy,04/04/2020,,0
energy,05/04/2020,108.26,24.19055706
energy,06/04/2020,111.94,25.0128483
energy,07/04/2020,114.13,25.50220097
energy,08/04/2020,117.65,26.28874042
energy,09/04/2020,117.86,26.33566465
energy,10/04/2020,117.84,26.33119567
energy,11/04/2020,,0
energy,12/04/2020,,0
energy,13/04/2020,,0
energy,14/04/2020,,0
energy,15/04/2020,,0
energy,16/04/2020,,0
energy,17/04/2020,,0
energy,18/04/2020,,0
energy,19/04/2020,,0
energy,20/04/2020,112.16,25.06200702
energy,21/04/2020,109,24.3559091
energy,22/04/2020,113.16,25.28545572
energy,23/04/2020,116.51,26.03400889
energy,24/04/2020,115.86,25.88876723
energy,25/04/2020,,0
energy,26/04/2020,,0
energy,27/04/2020,117.93,26.35130606
energy,28/04/2020,120.72,26.97472795
energy,29/04/2020,128.31,28.67070364
energy,30/04/2020,124.76,27.87746073
energy,01/05/2020,118.56,26.49207874
energy,02/05/2020,,0
energy,03/05/2020,,0
energy,04/05/2020,120.04,26.82278283
energy,05/05/2020,122.48,27.36799768
energy,06/05/2020,119.33,26.66413425
energy,07/05/2020,121.61,27.1735973
energy,08/05/2020,125.42,28.02493688
energy,09/05/2020,,0
energy,10/05/2020,,0
energy,11/05/2020,124.08,27.72551561
energy,12/05/2020,122.39,27.34788729
energy,13/05/2020,117.36,26.22394029
energy,14/05/2020,116.75,26.08763658
energy,15/05/2020,117.22,26.19265748
energy,16/05/2020,,0
energy,17/05/2020,,0
energy,18/05/2020,124.74,27.87299175
energy,19/05/2020,123.24,27.53781869
energy,20/05/2020,126.78,28.32882712
energy,21/05/2020,124.49,27.81712958
energy,22/05/2020,123.49,27.59368087
energy,23/05/2020,,0
energy,24/05/2020,,0
energy,25/05/2020,123.92,27.68976381
energy,26/05/2020,126.99,28.37575135
energy,27/05/2020,128.35,28.67964159
energy,28/05/2020,126.55,28.27743392
energy,29/05/2020,125.37,28.01376444
energy,30/05/2020,,0
energy,31/05/2020,,0
energy,01/06/2020,127.71,28.53663442
energy,02/06/2020,131.6,29.40584989
energy,03/06/2020,135.27,30.22590664
energy,04/06/2020,135,30.16557549
energy,05/06/2020,143.61,32.08946886
energy,06/06/2020,,0
energy,07/06/2020,,0
energy,08/06/2020,147.67,32.99667061
energy,09/06/2020,143.13,31.98221348
energy,10/06/2020,137.94,30.82251469
energy,11/06/2020,126.93,28.36234442
energy,12/06/2020,128.63,28.74220723
energy,13/06/2020,,0
energy,14/06/2020,,0
energy,15/06/2020,128.2,28.64612428
energy,16/06/2020,131.76,29.44160168
energy,17/06/2020,128.83,28.78689697
energy,18/06/2020,129.34,28.90085581
energy,19/06/2020,128.12,28.62824839
energy,20/06/2020,,0
energy,21/06/2020,,0
energy,22/06/2020,128.35,28.67964159
energy,23/06/2020,129.62,28.96342145
energy,24/06/2020,123.42,27.57803946
energy,25/06/2020,124.45,27.80819163
energy,26/06/2020,121.25,27.09315577
energy,27/06/2020,,0
energy,28/06/2020,,0
energy,29/06/2020,122.79,27.43726678
energy,30/06/2020,123.77,27.65624651
energy,01/07/2020,122.71,27.41939088
energy,02/07/2020,123.89,27.68306035
energy,03/07/2020,123.53,27.60261882
energy,04/07/2020,,0
energy,05/07/2020,,0
energy,06/07/2020,124.54,27.82830201
energy,07/07/2020,121.77,27.20934909
energy,08/07/2020,121.22,27.0864523
energy,09/07/2020,116.74,26.0854021
energy,10/07/2020,119.03,26.59709964
energy,11/07/2020,,0
energy,12/07/2020,,0
energy,13/07/2020,119.62,26.72893437
energy,14/07/2020,122.88,27.45737716
energy,15/07/2020,125.02,27.93555739
energy,16/07/2020,124.67,27.85735035
energy,17/07/2020,123.02,27.48865998
energy,18/07/2020,,0
energy,19/07/2020,,0
energy,20/07/2020,121.18,27.07751436
energy,21/07/2020,127,28.37798583
energy,22/07/2020,125.14,27.96237124
energy,23/07/2020,124.75,27.87522624
energy,24/07/2020,124.31,27.77690881
energy,25/07/2020,,0
energy,26/07/2020,,0
energy,27/07/2020,124.53,27.82606753
energy,28/07/2020,123.08,27.5020669
energy,29/07/2020,124.75,27.87522624
energy,30/07/2020,120.43,26.90992783
energy,31/07/2020,118.95,26.57922374
energy,01/08/2020,,0
energy,02/08/2020,,0
energy,03/08/2020,119.58,26.71999642
energy,04/08/2020,123.15,27.51770831
energy,05/08/2020,125.17,27.9690747
energy,06/08/2020,124.12,27.73445356
energy,07/08/2020,123.3,27.55122562
energy,08/08/2020,,0
energy,09/08/2020,,0
energy,10/08/2020,126.32,28.22604071
energy,11/08/2020,127.55,28.50088262
energy,12/08/2020,128.81,28.78242799
energy,13/08/2020,126.36,28.23497866
energy,14/08/2020,126.25,28.2103993
energy,15/08/2020,,0
energy,16/08/2020,,0
energy,17/08/2020,125.72,28.09197149
energy,18/08/2020,124.3,27.77467432
energy,19/08/2020,123.64,27.62719818
energy,20/08/2020,121.08,27.05516949
energy,21/08/2020,120.18,26.85406565
energy,22/08/2020,,0
energy,23/08/2020,,0
energy,24/08/2020,123.41,27.57580497
energy,25/08/2020,121.78,27.21158358
energy,26/08/2020,120.17,26.85183116
energy,27/08/2020,120,26.81384488
energy,28/08/2020,121.49,27.14678346
energy,29/08/2020,,0
energy,30/08/2020,,0
energy,31/08/2020,119.9,26.79150001
energy,01/09/2020,119.06,26.6038031
energy,02/09/2020,118.4,26.45632695
energy,03/09/2020,117.73,26.30661632
energy,04/09/2020,116.73,26.08316761
energy,05/09/2020,,0
energy,06/09/2020,,0
energy,07/09/2020,117.51,26.2574576
energy,08/09/2020,113.42,25.34355239
energy,09/09/2020,114.42,25.56700109
energy,10/09/2020,112.05,25.03742766
energy,11/09/2020,111.76,24.97262753
energy,12/09/2020,,0
energy,13/09/2020,,0
energy,14/09/2020,111.82,24.98603446
energy,15/09/2020,111.57,24.93017228
energy,16/09/2020,114.11,25.497732
energy,17/09/2020,113.53,25.36813175
energy,18/09/2020,112.21,25.07317945
energy,19/09/2020,,0
energy,20/09/2020,,0
energy,21/09/2020,108.27,24.19279154
energy,22/09/2020,108.37,24.21513642
energy,23/09/2020,105.06,23.47552119
energy,24/09/2020,104.19,23.28112082
energy,25/09/2020,103.91,23.21855518
energy,26/09/2020,,0
energy,27/09/2020,,0
energy,28/09/2020,105.79,23.63863875
energy,29/09/2020,103.44,23.11353429
energy,30/09/2020,102.9,22.99287199
energy,01/10/2020,100.3,22.41190535
energy,02/10/2020,100.57,22.4722365
energy,03/10/2020,,0
energy,04/10/2020,,0
energy,05/10/2020,103.31,23.08448596
energy,06/10/2020,103.01,23.01745134
energy,07/10/2020,103.43,23.1112998
energy,08/10/2020,106.7,23.84197707
energy,09/10/2020,106.37,23.768239
energy,10/10/2020,,0
energy,11/10/2020,,0
energy,12/10/2020,106.2,23.73025272
energy,13/10/2020,104.68,23.39061069
energy,14/10/2020,104.9,23.4397694
energy,15/10/2020,104.25,23.29452774
energy,16/10/2020,103.39,23.10236185
energy,17/10/2020,,0
energy,18/10/2020,,0
energy,19/10/2020,102.2,22.83645789
energy,20/10/2020,102.64,22.93477532
energy,21/10/2020,101.13,22.59736777
energy,22/10/2020,103.39,23.10236185
energy,23/10/2020,103.47,23.12023775
energy,24/10/2020,,0
energy,25/10/2020,,0
energy,26/10/2020,100.39,22.43201573
energy,27/10/2020,98.87,22.0923737
energy,28/10/2020,95.15,21.2611445
energy,29/10/2020,96.5,21.56280026
energy,30/10/2020,97.28,21.73709025
energy,31/10/2020,,0
energy,01/11/2020,,0
energy,02/11/2020,100.32,22.41637432
energy,03/11/2020,101.47,22.67334033
energy,04/11/2020,101.6,22.70238867
energy,05/11/2020,101.63,22.70909213
energy,06/11/2020,100.2,22.38956048
energy,07/11/2020,,0
energy,08/11/2020,,0
energy,09/11/2020,112.55,25.14915201
energy,10/11/2020,116.52,26.03624338
energy,11/11/2020,116.2,25.96473979
energy,12/11/2020,112.79,25.2027797
energy,13/11/2020,114.84,25.66084955
energy,14/11/2020,,0
energy,15/11/2020,,0
energy,16/11/2020,121.18,27.07751436
energy,17/11/2020,122.3,27.32777691
energy,18/11/2020,120.63,26.95461757
energy,19/11/2020,120.61,26.95014859
energy,20/11/2020,120.88,27.01047974
energy,21/11/2020,,0
energy,22/11/2020,,0
energy,23/11/2020,127.25,28.43384801
energy,24/11/2020,133.94,29.92871986
energy,25/11/2020,132.04,29.50416732
energy,26/11/2020,131.41,29.36339463
energy,27/11/2020,131,29.27178066
energy,28/11/2020,,0
energy,29/11/2020,,0
energy,30/11/2020,124.68,27.85958483
energy,01/12/2020,125.88,28.12772328
energy,02/12/2020,129.06,28.83829017
energy,03/12/2020,130.39,29.13547695
energy,04/12/2020,135.78,30.33986548
energy,05/12/2020,,0
energy,06/12/2020,,0
energy,07/12/2020,133.69,29.87285769
energy,08/12/2020,134.68,30.09407191
energy,09/12/2020,134.72,30.10300985
energy,10/12/2020,138.18,30.87614238
energy,11/12/2020,136.31,30.4582933
energy,12/12/2020,,0
energy,13/12/2020,,0
energy,14/12/2020,132.93,29.70303667
energy,15/12/2020,134.65,30.08736844
energy,16/12/2020,134.59,30.07396152
energy,17/12/2020,134.32,30.01363037
energy,18/12/2020,132.52,29.6114227
energy,19/12/2020,,0
energy,20/12/2020,,0
energy,21/12/2020,128.72,28.76231761
energy,22/12/2020,127.18,28.4182066
energy,23/12/2020,130.18,29.08855272
energy,24/12/2020,129.77,28.99693875
energy,25/12/2020,129.78,28.99917324
energy,26/12/2020,,0
energy,27/12/2020,,0
energy,28/12/2020,129.35,28.9030903
energy,29/12/2020,129.03,28.83158671
energy,30/12/2020,130.11,29.07291131
energy,31/12/2020,129.14,28.85616607
energy,01/01/2021,129.14,28.85616607
energy,02/01/2021,,0
energy,03/01/2021,,0
energy,04/01/2021,128.98,28.82041427
energy,05/01/2021,134.75,30.10971332
energy,06/01/2021,138.85,31.02585302
energy,07/01/2021,140.97,31.49956428
energy,08/01/2021,140.9,31.48392287
energy,09/01/2021,,0
energy,10/01/2021,,0
energy,11/01/2021,141.16,31.54201953
energy,12/01/2021,144.72,32.33749693
energy,13/01/2021,144.43,32.2726968
energy,14/01/2021,147.8,33.02571895
energy,15/01/2021,143.18,31.99338592
energy,16/01/2021,,0
energy,17/01/2021,,0
energy,18/01/2021,142.55,31.85261323
energy,19/01/2021,144.86,32.36877975
energy,20/01/2021,145.7,32.55647666
energy,21/01/2021,142.15,31.76323375
energy,22/01/2021,140.72,31.4437021
energy,23/01/2021,,0
energy,24/01/2021,,0
energy,25/01/2021,138.72,30.99680468
energy,26/01/2021,137.54,30.73313521
energy,27/01/2021,135.6,30.29964472
energy,28/01/2021,136.14,30.42030702
energy,29/01/2021,132.65,29.64047103
energy,30/01/2021,,0
energy,31/01/2021,,0
energy,01/02/2021,132.69,29.64940898
energy,02/02/2021,133.34,29.79465064
energy,03/02/2021,137.19,30.65492816
energy,04/02/2021,137.48,30.71972829
energy,05/02/2021,138.86,31.0280875
energy,06/02/2021,,0
energy,07/02/2021,,0
energy,08/02/2021,142.93,31.93752374
energy,09/02/2021,141.69,31.66044734
energy,10/02/2021,143.5,32.0648895
energy,11/02/2021,141.87,31.70066811
energy,12/02/2021,143.51,32.06712399
energy,13/02/2021,,0
energy,14/02/2021,,0
energy,15/02/2021,145.85,32.58999397
energy,16/02/2021,147.74,33.01231202
energy,17/02/2021,148.98,33.28938842
energy,18/02/2021,146.23,32.67490448
energy,19/02/2021,148.02,33.07487766
energy,20/02/2021,,0
energy,21/02/2021,,0
energy,22/02/2021,152.05,33.97537595
energy,23/02/2021,154.12,34.43791478
energy,24/02/2021,158.34,35.38086832
energy,25/02/2021,157.37,35.16412308
energy,26/02/2021,152.57,34.09156928
energy,27/02/2021,,0
energy,28/02/2021,,0
energy,01/03/2021,155.61,34.77085335
energy,02/03/2021,155.44,34.73286707
energy,03/03/2021,157.51,35.19540589
energy,04/03/2021,160.74,35.91714522
energy,05/03/2021,164.33,36.71932608
energy,06/03/2021,,0
energy,07/03/2021,,0
energy,08/03/2021,164.55,36.76848479
energy,09/03/2021,162.87,36.39309097
energy,10/03/2021,166.03,37.09918888
energy,11/03/2021,167.11,37.34051349
energy,12/03/2021,167.87,37.5103345
energy,13/03/2021,,0
energy,14/03/2021,,0
energy,15/03/2021,165.93,37.07684401
energy,16/03/2021,162.49,36.30818046
energy,17/03/2021,163.21,36.46906353
energy,18/03/2021,158.37,35.38757178
energy,19/03/2021,157.74,35.2467991
energy,20/03/2021,,0
energy,21/03/2021,,0
energy,22/03/2021,156.69,35.01217795
energy,23/03/2021,153.92,34.39322504
energy,24/03/2021,156.91,35.06133667
energy,25/03/2021,155.9,34.83565348
energy,26/03/2021,159.39,35.61548946
energy,27/03/2021,,0
energy,28/03/2021,,0
energy,29/03/2021,158.19,35.34735102
energy,30/03/2021,157.11,35.10602641
energy,31/03/2021,155.7,34.79096373
energy,01/04/2021,157.87,35.27584743
energy,02/04/2021,157.86,35.27361294
energy,03/04/2021,,0
energy,04/04/2021,,0
energy,05/04/2021,156.11,34.8825777
energy,06/04/2021,156.18,34.89821911
energy,07/04/2021,156.89,35.0568677
energy,08/04/2021,154.87,34.60550131
energy,09/04/2021,153.87,34.3820526
energy,10/04/2021,,0
energy,11/04/2021,,0
energy,12/04/2021,153.17,34.2256385
energy,13/04/2021,153.14,34.21893504
energy,14/04/2021,157.13,35.11049539
energy,15/04/2021,156.38,34.94290886
energy,16/04/2021,155.38,34.71946015
energy,17/04/2021,,0
energy,18/04/2021,,0
energy,19/04/2021,155.44,34.73286707
energy,20/04/2021,151.47,33.8457757
energy,21/04/2021,153.06,34.20105915
energy,22/04/2021,151.42,33.83460327
energy,23/04/2021,152.06,33.97761044
energy,24/04/2021,,0
energy,25/04/2021,,0
energy,26/04/2021,153.32,34.25915581
energy,27/04/2021,154.32,34.48260452
energy,28/04/2021,158.22,35.35405448
energy,29/04/2021,159.23,35.57973767
energy,30/04/2021,156.2,34.90268809
energy,01/05/2021,,0
energy,02/05/2021,,0
energy,03/05/2021,,0
energy,04/05/2021,159.54,35.64900677
energy,05/05/2021,159.93,35.73615177
energy,06/05/2021,164.63,36.78636069
energy,07/05/2021,165.33,36.94277479
energy,08/05/2021,167.83,37.50139655
energy,09/05/2021,,0
energy,10/05/2021,,0
energy,11/05/2021,168.38,37.62429334
energy,12/05/2021,164.36,36.72602954
energy,13/05/2021,165.18,36.90925748
energy,14/05/2021,162.68,36.35063571
energy,15/05/2021,167.22,37.36509284
energy,16/05/2021,,0
energy,17/05/2021,,0
energy,18/05/2021,169.83,37.94829397
energy,19/05/2021,167.75,37.48352066
energy,20/05/2021,163.25,36.47800147
energy,21/05/2021,163.53,36.54056711
energy,22/05/2021,163.92,36.62771211
energy,23/05/2021,,0
