sector,date,value
industrials,31/03/2020,203.13
industrials,01/04/2020,194.07
industrials,02/04/2020,194.55
industrials,03/04/2020,
industrials,04/04/2020,
industrials,05/04/2020,191.7
industrials,06/04/2020,202.72
industrials,07/04/2020,205.77
industrials,08/04/2020,210.39
industrials,09/04/2020,213.3
industrials,10/04/2020,213.55
industrials,11/04/2020,
industrials,12/04/2020,
industrials,13/04/2020,
industrials,14/04/2020,
industrials,15/04/2020,
industrials,16/04/2020,
industrials,17/04/2020,
industrials,18/04/2020,
industrials,19/04/2020,
industrials,20/04/2020,210.58
industrials,21/04/2020,204.56
industrials,22/04/2020,206.67
industrials,23/04/2020,208.79
industrials,24/04/2020,208.31
industrials,25/04/2020,
industrials,26/04/2020,
industrials,27/04/2020,213.81
industrials,28/04/2020,217.44
industrials,29/04/2020,221.69
industrials,30/04/2020,219.07
industrials,01/05/2020,214.13
industrials,02/05/2020,
industrials,03/05/2020,
industrials,04/05/2020,210.21
industrials,05/05/2020,212.22
industrials,06/05/2020,210.37
industrials,07/05/2020,212
industrials,08/05/2020,217.63
industrials,09/05/2020,
industrials,10/05/2020,
industrials,11/05/2020,216.28
industrials,12/05/2020,213.16
industrials,13/05/2020,208.88
industrials,14/05/2020,207.34
industrials,15/05/2020,207.8
industrials,16/05/2020,
industrials,17/05/2020,
industrials,18/05/2020,218.01
industrials,19/05/2020,217.89
industrials,20/05/2020,221.37
industrials,21/05/2020,220.56
industrials,22/05/2020,219.71
industrials,23/05/2020,
industrials,24/05/2020,
industrials,25/05/2020,222.02
industrials,26/05/2020,229.67
industrials,27/05/2020,233.87
industrials,28/05/2020,234.91
industrials,29/05/2020,232.54
industrials,30/05/2020,
industrials,31/05/2020,
industrials,01/06/2020,233.85
industrials,02/06/2020,237.46
industrials,03/06/2020,244.98
industrials,04/06/2020,246.32
industrials,05/06/2020,252.98
industrials,06/06/2020,
industrials,07/06/2020,
industrials,08/06/2020,255.72
industrials,09/06/2020,252.19
industrials,10/06/2020,248.53
industrials,11/06/2020,235.32
industrials,12/06/2020,236.04
industrials,13/06/2020,
industrials,14/06/2020,
industrials,15/06/2020,235.93
industrials,16/06/2020,242.15
industrials,17/06/2020,241.55
industrials,18/06/2020,240.71
industrials,19/06/2020,239.02
industrials,20/06/2020,
industrials,21/06/2020,
industrials,22/06/2020,239.13
industrials,23/06/2020,240.8
industrials,24/06/2020,233.81
industrials,25/06/2020,234.37
industrials,26/06/2020,232.44
industrials,27/06/2020,
industrials,28/06/2020,
industrials,29/06/2020,236.02
industrials,30/06/2020,237.59
industrials,01/07/2020,237.07
industrials,02/07/2020,239.09
industrials,03/07/2020,238.95
industrials,04/07/2020,
industrials,05/07/2020,
industrials,06/07/2020,243.11
industrials,07/07/2020,240.22
industrials,08/07/2020,239.69
industrials,09/07/2020,236.2
industrials,10/07/2020,238.11
industrials,11/07/2020,
industrials,12/07/2020,
industrials,13/07/2020,240.2
industrials,14/07/2020,242.12
industrials,15/07/2020,248.45
industrials,16/07/2020,248.12
industrials,17/07/2020,248.54
industrials,18/07/2020,
industrials,19/07/2020,
industrials,20/07/2020,247.96
industrials,21/07/2020,250.22
industrials,22/07/2020,251.31
industrials,23/07/2020,250.8
industrials,24/07/2020,248.99
industrials,25/07/2020,
industrials,26/07/2020,
industrials,27/07/2020,250.82
industrials,28/07/2020,249.24
industrials,29/07/2020,251.29
industrials,30/07/2020,248.64
industrials,31/07/2020,245.53
industrials,01/08/2020,
industrials,02/08/2020,
industrials,03/08/2020,247.84
industrials,04/08/2020,249.49
industrials,05/08/2020,254
industrials,06/08/2020,254.24
industrials,07/08/2020,256.4
industrials,08/08/2020,
industrials,09/08/2020,
industrials,10/08/2020,259.84
industrials,11/08/2020,263.36
industrials,12/08/2020,265.21
industrials,13/08/2020,264.82
industrials,14/08/2020,264.1
industrials,15/08/2020,
industrials,16/08/2020,
industrials,17/08/2020,263.94
industrials,18/08/2020,263.61
industrials,19/08/2020,263.58
industrials,20/08/2020,261.34
industrials,21/08/2020,261.58
industrials,22/08/2020,
industrials,23/08/2020,
industrials,24/08/2020,265.6
industrials,25/08/2020,265.73
industrials,26/08/2020,266.65
industrials,27/08/2020,266.26
industrials,28/08/2020,268.06
industrials,29/08/2020,
industrials,30/08/2020,
industrials,31/08/2020,266.46
industrials,01/09/2020,267.74
industrials,02/09/2020,270.86
industrials,03/09/2020,265.81
industrials,04/09/2020,264.52
industrials,05/09/2020,
industrials,06/09/2020,
industrials,07/09/2020,266.44
industrials,08/09/2020,262.81
industrials,09/09/2020,266.06
industrials,10/09/2020,264.62
industrials,11/09/2020,266.63
industrials,12/09/2020,
industrials,13/09/2020,
industrials,14/09/2020,269.74
industrials,15/09/2020,269.95
industrials,16/09/2020,271.73
industrials,17/09/2020,271.39
industrials,18/09/2020,270.03
industrials,19/09/2020,
industrials,20/09/2020,
industrials,21/09/2020,261.68
industrials,22/09/2020,262.74
industrials,23/09/2020,260.76
industrials,24/09/2020,259.33
industrials,25/09/2020,261.55
industrials,26/09/2020,
industrials,27/09/2020,
industrials,28/09/2020,266.67
industrials,29/09/2020,266.16
industrials,30/09/2020,264.42
industrials,01/10/2020,264.3
industrials,02/10/2020,265.3
industrials,03/10/2020,
industrials,04/10/2020,
industrials,05/10/2020,269.76
industrials,06/10/2020,268.51
industrials,07/10/2020,271.58
industrials,08/10/2020,273.15
industrials,09/10/2020,274.37
industrials,10/10/2020,
industrials,11/10/2020,
industrials,12/10/2020,275.54
industrials,13/10/2020,273.51
industrials,14/10/2020,274.48
industrials,15/10/2020,272.74
industrials,16/10/2020,274.3
industrials,17/10/2020,
industrials,18/10/2020,
industrials,19/10/2020,273.29
industrials,20/10/2020,274.17
industrials,21/10/2020,272.19
industrials,22/10/2020,272.19
industrials,23/10/2020,273.8
industrials,24/10/2020,
industrials,25/10/2020,
industrials,26/10/2020,268.11
industrials,27/10/2020,264.35
industrials,28/10/2020,256.93
industrials,29/10/2020,257.79
industrials,30/10/2020,257.07
industrials,31/10/2020,
industrials,01/11/2020,
industrials,02/11/2020,263.45
industrials,03/11/2020,270.42
industrials,04/11/2020,270.96
industrials,05/11/2020,277.29
industrials,06/11/2020,278.47
industrials,07/11/2020,
industrials,08/11/2020,
industrials,09/11/2020,286.29
industrials,10/11/2020,290.72
industrials,11/11/2020,290.06
industrials,12/11/2020,288.15
industrials,13/11/2020,290.56
industrials,14/11/2020,
industrials,15/11/2020,
industrials,16/11/2020,296.26
industrials,17/11/2020,296.73
industrials,18/11/2020,295.89
industrials,19/11/2020,296
industrials,20/11/2020,295.26
industrials,21/11/2020,
industrials,22/11/2020,
industrials,23/11/2020,297.13
industrials,24/11/2020,301.63
industrials,25/11/2020,300.37
industrials,26/11/2020,300.07
industrials,27/11/2020,300.53
industrials,28/11/2020,
industrials,29/11/2020,
industrials,30/11/2020,297.29
industrials,01/12/2020,298.28
industrials,02/12/2020,298.48
industrials,03/12/2020,299.76
industrials,04/12/2020,301.87
industrials,05/12/2020,
industrials,06/12/2020,
industrials,07/12/2020,300.61
industrials,08/12/2020,301.55
industrials,09/12/2020,302.19
industrials,10/12/2020,300.05
industrials,11/12/2020,300.34
industrials,12/12/2020,
industrials,13/12/2020,
industrials,14/12/2020,299.03
industrials,15/12/2020,301.64
industrials,16/12/2020,301.36
industrials,17/12/2020,303.03
industrials,18/12/2020,302.81
industrials,19/12/2020,
industrials,20/12/2020,
industrials,21/12/2020,300.1
industrials,22/12/2020,299.16
industrials,23/12/2020,301
industrials,24/12/2020,301.51
industrials,25/12/2020,301.64
industrials,26/12/2020,
industrials,27/12/2020,
industrials,28/12/2020,303.14
industrials,29/12/2020,303.77
industrials,30/12/2020,304.4
industrials,31/12/2020,304.29
industrials,01/01/2021,304.29
industrials,02/01/2021,
industrials,03/01/2021,
industrials,04/01/2021,301.46
industrials,05/01/2021,302.84
industrials,06/01/2021,307.6
industrials,07/01/2021,310.98
industrials,08/01/2021,312.43
industrials,09/01/2021,
industrials,10/01/2021,
industrials,11/01/2021,310.28
industrials,12/01/2021,312.02
industrials,13/01/2021,311.32
industrials,14/01/2021,311.96
industrials,15/01/2021,307.59
industrials,16/01/2021,
industrials,17/01/2021,
industrials,18/01/2021,307.28
industrials,19/01/2021,308.36
industrials,20/01/2021,309.97
industrials,21/01/2021,309.67
industrials,22/01/2021,308.46
industrials,23/01/2021,
industrials,24/01/2021,
industrials,25/01/2021,306.2
industrials,26/01/2021,304.39
industrials,27/01/2021,298.98
industrials,28/01/2021,301.56
industrials,29/01/2021,295.85
industrials,30/01/2021,
industrials,31/01/2021,
industrials,01/02/2021,298.9
industrials,02/02/2021,304.47
industrials,03/02/2021,305.25
industrials,04/02/2021,306.08
industrials,05/02/2021,307.84
industrials,06/02/2021,
industrials,07/02/2021,
industrials,08/02/2021,311.09
industrials,09/02/2021,311.62
industrials,10/02/2021,311.33
industrials,11/02/2021,311.77
industrials,12/02/2021,313.68
industrials,13/02/2021,
industrials,14/02/2021,
industrials,15/02/2021,314.67
industrials,16/02/2021,314.54
industrials,17/02/2021,312.64
industrials,18/02/2021,310.83
industrials,19/02/2021,314.2
industrials,20/02/2021,
industrials,21/02/2021,
industrials,22/02/2021,314.19
industrials,23/02/2021,314.55
industrials,24/02/2021,316.62
industrials,25/02/2021,314.41
industrials,26/02/2021,308.8
industrials,27/02/2021,
industrials,28/02/2021,
industrials,01/03/2021,315.66
industrials,02/03/2021,315.01
industrials,03/03/2021,315.36
industrials,04/03/2021,310.81
industrials,05/03/2021,312.44
industrials,06/03/2021,
industrials,07/03/2021,
industrials,08/03/2021,315.28
industrials,09/03/2021,317.16
industrials,10/03/2021,320.23
industrials,11/03/2021,322.33
industrials,12/03/2021,324.75
industrials,13/03/2021,
industrials,14/03/2021,
industrials,15/03/2021,326
industrials,16/03/2021,324.61
industrials,17/03/2021,325.6
industrials,18/03/2021,326.84
industrials,19/03/2021,324.05
industrials,20/03/2021,
industrials,21/03/2021,
industrials,22/03/2021,323.42
industrials,23/03/2021,318.87
industrials,24/03/2021,318.78
industrials,25/03/2021,321.67
industrials,26/03/2021,326.59
industrials,27/03/2021,
industrials,28/03/2021,
industrials,29/03/2021,326.63
industrials,30/03/2021,327.41
industrials,31/03/2021,326.75
industrials,01/04/2021,328.89
industrials,02/04/2021,329.2
industrials,03/04/2021,
industrials,04/04/2021,
industrials,05/04/2021,332.03
industrials,06/04/2021,331.78
industrials,07/04/2021,331.22
industrials,08/04/2021,332.7
industrials,09/04/2021,334.76
industrials,10/04/2021,
industrials,11/04/2021,
industrials,12/04/2021,334.7
industrials,13/04/2021,334.29
industrials,14/04/2021,334.37
industrials,15/04/2021,336.1
industrials,16/04/2021,338.21
industrials,17/04/2021,
industrials,18/04/2021,
industrials,19/04/2021,337.33
industrials,20/04/2021,332.61
industrials,21/04/2021,333.98
industrials,22/04/2021,335.48
industrials,23/04/2021,337.43
industrials,24/04/2021,
industrials,25/04/2021,
industrials,26/04/2021,337.63
industrials,27/04/2021,338.89
industrials,28/04/2021,337.5
industrials,29/04/2021,338.05
industrials,30/04/2021,335.34
industrials,01/05/2021,
industrials,02/05/2021,
industrials,03/05/2021,
industrials,04/05/2021,338.2
industrials,05/05/2021,337.03
industrials,06/05/2021,339.21
industrials,07/05/2021,341.92
industrials,08/05/2021,345.97
industrials,09/05/2021,
industrials,10/05/2021,
industrials,11/05/2021,346.45
industrials,12/05/2021,340.54
industrials,13/05/2021,333.63
industrials,14/05/2021,335.86
industrials,15/05/2021,341.25
industrials,16/05/2021,
industrials,17/05/2021,
industrials,18/05/2021,339.5
industrials,19/05/2021,339
industrials,20/05/2021,335.49
industrials,21/05/2021,337.34
industrials,22/05/2021,338.75
industrials,23/05/2021,
industrials,24/05/2021,
industrials,25/05/2021,340.72
industrials,26/05/2021,340.81
industrials,27/05/2021,341.28
industrials,28/05/2021,343.76
industrials,29/05/2021,345.36
industrials,30/05/2021,
industrials,31/05/2021,344.48
industrials,01/06/2021,346.71
industrials,02/06/2021,346.66
industrials,03/06/2021,345.47
industrials,04/06/2021,346.95
industrials,05/06/2021,
industrials,06/06/2021,
industrials,07/06/2021,346.21
industrials,08/06/2021,346.51
industrials,09/06/2021,344.31
industrials,10/06/2021,343.06
industrials,11/06/2021,343.06
industrials,12/06/2021,
industrials,13/06/2021,
industrials,14/06/2021,342.69
industrials,15/06/2021,344.2
industrials,16/06/2021,342.84
industrials,17/06/2021,338.02
industrials,18/06/2021,333.13
industrials,19/06/2021,
industrials,20/06/2021,
industrials,21/06/2021,336.93
industrials,22/06/2021,339.34
industrials,23/06/2021,338.5
industrials,24/06/2021,340.29
industrials,25/06/2021,341.64
industrials,26/06/2021,
industrials,27/06/2021,
industrials,28/06/2021,339.51
industrials,29/06/2021,339.05
industrials,30/06/2021,338.75
industrials,01/07/2021,
industrials,02/07/2021,340.17
industrials,03/07/2021,341.51
industrials,04/07/2021,
industrials,05/07/2021,
industrials,06/07/2021,342.46
industrials,07/07/2021,340.6
industrials,08/07/2021,342.54
industrials,09/07/2021,339.06
industrials,10/07/2021,342.85
industrials,11/07/2021,
industrials,12/07/2021,
industrials,13/07/2021,344.77
industrials,14/07/2021,343.07
industrials,15/07/2021,342.26
industrials,16/07/2021,340.92
industrials,17/07/2021,339.01
industrials,18/07/2021,
industrials,19/07/2021,
industrials,20/07/2021,332.32
industrials,21/07/2021,336.75
industrials,22/07/2021,340.7
industrials,23/07/2021,341.56
industrials,24/07/2021,342.91
industrials,25/07/2021,
industrials,26/07/2021,
industrials,27/07/2021,343.52
industrials,28/07/2021,342.75
industrials,29/07/2021,341.86
industrials,30/07/2021,344.75
industrials,31/07/2021,343.07
industrials,01/08/2021,
industrials,02/08/2021,343.82
industrials,03/08/2021,345.84
industrials,04/08/2021,343.88
industrials,05/08/2021,345.62
industrials,06/08/2021,345.08
industrials,07/08/2021,
industrials,08/08/2021,
industrials,09/08/2021,343.82
industrials,10/08/2021,345.55
industrials,11/08/2021,349.56
industrials,12/08/2021,349.64
industrials,13/08/2021,349.98
industrials,14/08/2021,
industrials,15/08/2021,
industrials,16/08/2021,349.29
industrials,17/08/2021,346.46
industrials,18/08/2021,344.46
industrials,19/08/2021,340.72
industrials,20/08/2021,340.63
industrials,21/08/2021,
industrials,22/08/2021,
industrials,23/08/2021,344.57
industrials,24/08/2021,346.41
industrials,25/08/2021,347.2
industrials,26/08/2021,346.31
industrials,27/08/2021,348.23
industrials,28/08/2021,
industrials,29/08/2021,
industrials,30/08/2021,349.14
industrials,31/08/2021,348.5
industrials,01/09/2021,349.65
industrials,02/09/2021,352.36
industrials,03/09/2021,351.79
industrials,04/09/2021,
industrials,05/09/2021,
industrials,06/09/2021,353.08
industrials,07/09/2021,349.51
industrials,08/09/2021,348.25
industrials,09/09/2021,347.33
industrials,10/09/2021,347.25
industrials,11/09/2021,
industrials,12/09/2021,
industrials,13/09/2021,347.85
industrials,14/09/2021,346.44
industrials,15/09/2021,347.16
industrials,16/09/2021,346.26
industrials,17/09/2021,343.18
industrials,18/09/2021,
industrials,19/09/2021,
industrials,20/09/2021,338.92
industrials,21/09/2021,338.18
industrials,22/09/2021,340.03
industrials,23/09/2021,343.37
industrials,24/09/2021,342.84
industrials,25/09/2021,
industrials,26/09/2021,
industrials,27/09/2021,342.33
industrials,28/09/2021,336.94
industrials,29/09/2021,335.5
industrials,30/09/2021,331.63
industrials,01/10/2021,332.48
industrials,02/10/2021,
industrials,03/10/2021,
industrials,04/10/2021,330.4
industrials,05/10/2021,332.29
industrials,06/10/2021,331.54
industrials,07/10/2021,334.65
industrials,08/10/2021,334.56
industrials,09/10/2021,
industrials,10/10/2021,
industrials,11/10/2021,333.34
industrials,12/10/2021,332.47
industrials,13/10/2021,334.17
industrials,14/10/2021,339.21
industrials,15/10/2021,342.97
industrials,16/10/2021,
industrials,17/10/2021,
industrials,18/10/2021,342.47
industrials,19/10/2021,344.87
industrials,20/10/2021,346.6
industrials,21/10/2021,346.16
industrials,22/10/2021,347.67
industrials,23/10/2021,
industrials,24/10/2021,
industrials,25/10/2021,347.14
industrials,26/10/2021,347.24
industrials,27/10/2021,344.59
industrials,28/10/2021,347.68
industrials,29/10/2021,346.75
industrials,30/10/2021,
industrials,31/10/2021,
industrials,01/11/2021,349.33
industrials,02/11/2021,350.03
industrials,03/11/2021,349.61
industrials,04/11/2021,351.59
industrials,05/11/2021,352.84
industrials,06/11/2021,
industrials,07/11/2021,
industrials,08/11/2021,354.62
industrials,09/11/2021,354.52
industrials,10/11/2021,352.22
industrials,11/11/2021,351.89
industrials,12/11/2021,354.42
industrials,13/11/2021,
industrials,14/11/2021,
industrials,15/11/2021,354.65
industrials,16/11/2021,353.7
industrials,17/11/2021,352
industrials,18/11/2021,351.83
industrials,19/11/2021,350.93
industrials,20/11/2021,
industrials,21/11/2021,
industrials,22/11/2021,350.04
industrials,23/11/2021,348.83
industrials,24/11/2021,347.14
industrials,25/11/2021,348.08
industrials,26/11/2021,339.32
industrials,27/11/2021,
industrials,28/11/2021,
industrials,29/11/2021,338.8
industrials,30/11/2021,332.5
industrials,01/12/2021,333.32
industrials,02/12/2021,337.42
industrials,03/12/2021,336.68
industrials,04/12/2021,
industrials,05/12/2021,
industrials,06/12/2021,340.92
industrials,07/12/2021,346.64
industrials,08/12/2021,347.48
industrials,09/12/2021,345.99
industrials,10/12/2021,345.83
industrials,11/12/2021,
industrials,12/12/2021,
industrials,13/12/2021,343.02
industrials,14/12/2021,339.23
industrials,15/12/2021,341.57
industrials,16/12/2021,344.11
